School_ID,Short_Name,Long_Name,Primary_Category,CPS_School_Profile,Website,School_Latitude,School_Longitude,Program_Type,Application_Requirements,Program_Selections
609674,CHICAGO VOCATIONAL HS,Chicago Vocational Career Academy High School,HS,https://www.cps.edu/schools/profiles/school-overview/CHICAGO-VOCATIONAL-HS,https://chicagovocational.org,41.737174,-87.573268,CHICAGO VOCATIONAL HS-Career & Technical Education (CTE)-Agriculture & Horticulture,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                        <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                        <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                        <li><strong>Priority: </strong>Attendance Area,General</li></ul>"
609674,CHICAGO VOCATIONAL HS,Chicago Vocational Career Academy High School,HS,https://www.cps.edu/schools/profiles/school-overview/CHICAGO-VOCATIONAL-HS,https://chicagovocational.org,41.737174,-87.573268,CHICAGO VOCATIONAL HS-Career & Technical Education (CTE)-Construction & Architecture- Carpentry,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                        <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                        <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                        <li><strong>Priority: </strong>Attendance Area,General</li></ul>"
609674,CHICAGO VOCATIONAL HS,Chicago Vocational Career Academy High School,HS,https://www.cps.edu/schools/profiles/school-overview/CHICAGO-VOCATIONAL-HS,https://chicagovocational.org,41.737174,-87.573268,CHICAGO VOCATIONAL HS-Career & Technical Education (CTE) - Personal Care Services - Cosmetology,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                        <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                        <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                        <li><strong>Priority: </strong>Attendance Area,General</li></ul>"
609674,CHICAGO VOCATIONAL HS,Chicago Vocational Career Academy High School,HS,https://www.cps.edu/schools/profiles/school-overview/CHICAGO-VOCATIONAL-HS,https://chicagovocational.org,41.737174,-87.573268,CHICAGO VOCATIONAL HS-Career & Technical Education (CTE)-Culinary & Hospitality Management,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                        <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                        <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                        <li><strong>Priority: </strong>Attendance Area,General</li></ul>"
609674,CHICAGO VOCATIONAL HS,Chicago Vocational Career Academy High School,HS,https://www.cps.edu/schools/profiles/school-overview/CHICAGO-VOCATIONAL-HS,https://chicagovocational.org,41.737174,-87.573268,CHICAGO VOCATIONAL HS-Special Education-Deaf/Hard of Hearing,Cluster and Review,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                        <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                        <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                        <li><strong>Priority: </strong>Proximity,General</li></ul>"
609674,CHICAGO VOCATIONAL HS,Chicago Vocational Career Academy High School,HS,https://www.cps.edu/schools/profiles/school-overview/CHICAGO-VOCATIONAL-HS,https://chicagovocational.org,41.737174,-87.573268,CHICAGO VOCATIONAL HS-Career & Technical Education (CTE)-Transportation-Diesel Technology,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                        <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                        <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                        <li><strong>Priority: </strong>Attendance Area,General</li></ul>"
609674,CHICAGO VOCATIONAL HS,Chicago Vocational Career Academy High School,HS,https://www.cps.edu/schools/profiles/school-overview/CHICAGO-VOCATIONAL-HS,https://chicagovocational.org,41.737174,-87.573268,CHICAGO VOCATIONAL HS-General Education,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                        <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                        <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                        <li><strong>Priority: </strong>Sibling Preference,Staff Preference,Attendance Area,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>"
609674,CHICAGO VOCATIONAL HS,Chicago Vocational Career Academy High School,HS,https://www.cps.edu/schools/profiles/school-overview/CHICAGO-VOCATIONAL-HS,https://chicagovocational.org,41.737174,-87.573268,CHICAGO VOCATIONAL HS-Career & Technical Education (CTE)-Health Science,None,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                        <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                        <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                        <li><strong>Priority: </strong>General</li></ul>
609674,CHICAGO VOCATIONAL HS,Chicago Vocational Career Academy High School,HS,https://www.cps.edu/schools/profiles/school-overview/CHICAGO-VOCATIONAL-HS,https://chicagovocational.org,41.737174,-87.573268,CHICAGO VOCATIONAL HS-Special Education-Significantly Modified Curriculum w/ Intensive Supports,Cluster and Review,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                        <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                        <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                        <li><strong>Priority: </strong>Proximity,General</li></ul>"
609674,CHICAGO VOCATIONAL HS,Chicago Vocational Career Academy High School,HS,https://www.cps.edu/schools/profiles/school-overview/CHICAGO-VOCATIONAL-HS,https://chicagovocational.org,41.737174,-87.573268,CHICAGO VOCATIONAL HS-Special Education-Significantly Modified Curriculum w/ Moderate Supports,Cluster and Review,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                        <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                        <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                        <li><strong>Priority: </strong>Proximity,General</li></ul>"
