School_ID,Short_Name,Long_Name,Primary_Category,CPS_School_Profile,Website,School_Latitude,School_Longitude,Program_Type,Application_Requirements,Program_Selections
400022,CHIARTS HS,Chicago High School for the Arts (ChiArts),HS,https://www.cps.edu/schools/schoolprofiles/400022,https://chiarts.org,41.899377,-87.694945,CHIARTS HS - Dance,Audition,<ul><li><strong>Selection Type: </strong>Point<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: 24% / 24%</li><li>IEP and EL Students: Combo of 48%</li></ul></li><li><strong>Priority: </strong>none</li></ul>
400022,CHIARTS HS,Chicago High School for the Arts (ChiArts),HS,https://www.cps.edu/schools/schoolprofiles/400022,https://chiarts.org,41.899377,-87.694945,CHIARTS HS - Music - Instrumental - Guitar,Audition,<ul><li><strong>Selection Type: </strong>Point<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: 24% / 24%</li><li>IEP and EL Students: Combo of 48%</li></ul></li><li><strong>Priority: </strong>none</li></ul>
400022,CHIARTS HS,Chicago High School for the Arts (ChiArts),HS,https://www.cps.edu/schools/schoolprofiles/400022,https://chiarts.org,41.899377,-87.694945,CHIARTS HS - Musical Theatre,Audition,<ul><li><strong>Selection Type: </strong>Point<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: 24% / 24%</li><li>IEP and EL Students: Combo of 48%</li></ul></li><li><strong>Priority: </strong>none</li></ul>
400022,CHIARTS HS,Chicago High School for the Arts (ChiArts),HS,https://www.cps.edu/schools/schoolprofiles/400022,https://chiarts.org,41.899377,-87.694945,CHIARTS HS - Music - Instrumental - Percussion,Audition,<ul><li><strong>Selection Type: </strong>Point<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: 24% / 24%</li><li>IEP and EL Students: Combo of 48%</li></ul></li><li><strong>Priority: </strong>none</li></ul>
400022,CHIARTS HS,Chicago High School for the Arts (ChiArts),HS,https://www.cps.edu/schools/schoolprofiles/400022,https://chiarts.org,41.899377,-87.694945,CHIARTS HS - Music - Instrumental - Piano,Audition,<ul><li><strong>Selection Type: </strong>Point<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: 24% / 24%</li><li>IEP and EL Students: Combo of 48%</li></ul></li><li><strong>Priority: </strong>none</li></ul>
400022,CHIARTS HS,Chicago High School for the Arts (ChiArts),HS,https://www.cps.edu/schools/schoolprofiles/400022,https://chiarts.org,41.899377,-87.694945,CHIARTS HS - Music - Instrumental - Strings,Audition,<ul><li><strong>Selection Type: </strong>Point<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: 24% / 24%</li><li>IEP and EL Students: Combo of 48%</li></ul></li><li><strong>Priority: </strong>none</li></ul>
400022,CHIARTS HS,Chicago High School for the Arts (ChiArts),HS,https://www.cps.edu/schools/schoolprofiles/400022,https://chiarts.org,41.899377,-87.694945,CHIARTS HS - Theatre,Audition,<ul><li><strong>Selection Type: </strong>Point<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: 24% / 24%</li><li>IEP and EL Students: Combo of 48%</li></ul></li><li><strong>Priority: </strong>none</li></ul>
400022,CHIARTS HS,Chicago High School for the Arts (ChiArts),HS,https://www.cps.edu/schools/schoolprofiles/400022,https://chiarts.org,41.899377,-87.694945,CHIARTS HS - Visual Arts,Portfolio Review,<ul><li><strong>Selection Type: </strong>Point<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: 24% / 24%</li><li>IEP and EL Students: Combo of 48%</li></ul></li><li><strong>Priority: </strong>none</li></ul>
400022,CHIARTS HS,Chicago High School for the Arts (ChiArts),HS,https://www.cps.edu/schools/schoolprofiles/400022,https://chiarts.org,41.899377,-87.694945,CHIARTS HS - Music - Vocal,Audition,<ul><li><strong>Selection Type: </strong>Point<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: 24% / 24%</li><li>IEP and EL Students: Combo of 48%</li></ul></li><li><strong>Priority: </strong>none</li></ul>
400032,CICS - ELLISON HS,CICS - Ralph Ellison,HS,https://www.cps.edu/schools/schoolprofiles/400032,https://cicsellison.org,41.748382,-87.66898,CICS - ELLISON HS - General Education,None,"<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Elementary Preference, Sibling, Overlay<li><strong>Note: </strong>Elem Pref includes: students attending Avalon, Basil, Bucktown, Irving Park, Longwood, Prairie, Washington Park, West Belden, or Wrightwood</li></ul>"
400033,CICS - LONGWOOD,CICS - Longwood,HS,https://www.cps.edu/schools/schoolprofiles/400033,https://cicsloomislongwood.org,41.721221,-87.655768,CICS - LONGWOOD - General Education,None,"<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Continuing Enrollment, Elementary Preference, Sibling, Overlay<li><strong>Note: </strong>Elem Pref includes: students attending Avalon, Basil, Bucktown, Irving Park, Longwood, Prairie, Washington Park, West Belden, or Wrightwood</li></ul>"
400034,CICS - NORTHTOWN HS,CICS - Northtown,HS,https://www.cps.edu/schools/schoolprofiles/400034,https://cicsnorthtown.org,41.990245,-87.726504,CICS - NORTHTOWN HS - General Education,None,"<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Elementary Preference, Sibling, Overlay<li><strong>Note: </strong>Elem Pref includes: students attending Avalon, Basil, Bucktown, Irving Park, Longwood, Prairie, Washington Park, West Belden, or Wrightwood</li></ul>"
400035,CHICAGO MATH & SCIENCE HS,Chicago Math and Science Academy Charter School,HS,https://www.cps.edu/schools/schoolprofiles/400035,https://www.cmsaonline.net,42.013031,-87.674818,CHICAGO MATH & SCIENCE HS - General Education,None,"<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Continuing, Sibling</li></ul>"
400051,NOBLE - NOBLE HS,Noble - Noble College Prep,HS,https://www.cps.edu/schools/schoolprofiles/400051,https://nobleschools.org/noblestreet,41.900191,-87.662628,NOBLE - NOBLE HS - General Education,None,<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Sibling</li></ul>
400052,NOBLE - COMER,Noble - Gary Comer College Prep,HS,https://www.cps.edu/schools/schoolprofiles/400052,https://nobleschools.org/comer,41.764083,-87.601974,NOBLE - COMER - General Education,None,"<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Continuing, Sibling, Overlay</li></ul>"
400053,NOBLE - GOLDER HS,Noble - Golder College Prep,HS,https://www.cps.edu/schools/schoolprofiles/400053,https://nobleschools.org/golder,41.895282,-87.664483,NOBLE - GOLDER HS - General Education,None,<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Sibling</li></ul>
400054,NOBLE - PRITZKER HS,Noble - Pritzker College Prep,HS,https://www.cps.edu/schools/schoolprofiles/400054,https://nobleschools.org/pritzker,41.915214,-87.730127,NOBLE - PRITZKER HS - General Education,None,<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Sibling</li></ul>
400055,NOBLE - RAUNER HS,Noble - Rauner College Prep,HS,https://www.cps.edu/schools/schoolprofiles/400055,https://nobleschools.org/rauner,41.892425,-87.660859,NOBLE - RAUNER HS - General Education,None,<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Sibling</li></ul>
400056,NOBLE - ROWE CLARK HS,Noble - Rowe-Clark Math and Science Academy,HS,https://www.cps.edu/schools/schoolprofiles/400056,https://nobleschools.org/rowe-clark,41.895362,-87.718047,NOBLE - ROWE CLARK HS - STEM,None,<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Sibling</li></ul>
400057,NOBLE - UIC HS,Noble - UIC College Prep,HS,https://www.cps.edu/schools/schoolprofiles/400057,https://nobleschools.org/uic,41.865817,-87.676111,NOBLE - UIC HS - General Education,None,"<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Sibling, Overlay</li></ul>"
400058,NLCP - CHRISTIANA HS,North Lawndale College Prep - Christiana,HS,https://www.cps.edu/schools/schoolprofiles/400058,https://www.nlcphs.org,41.858564,-87.708987,NORTH LAWNDALE - CHRISTIANA HS - General Education,None,<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Sibling</li></ul>
400059,NLCP - COLLINS HS,North Lawndale College Prep - Collins,HS,https://www.cps.edu/schools/schoolprofiles/400059,https://www.nlcphs.org,41.864146,-87.700681,NORTH LAWNDALE - COLLINS HS - General Education,None,<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Sibling</li></ul>
400061,PERSPECTIVES - LEADERSHIP HS,Perspectives - Leadership Academy,HS,https://www.cps.edu/schools/schoolprofiles/400061,http://www.pcsedu.org,41.745961,-87.652045,PERSPECTIVES - LEADERSHIP HS - General Education,None,"<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Continuing, Sibling, Proximity</li></ul>"
400062,PERSPECTIVES - TECH HS,Perspectives - High School of Technology,HS,https://www.cps.edu/schools/schoolprofiles/400062,https://www.pcsedu.org,41.745949,-87.650657,PERSPECTIVES - TECH HS - STEM,None,<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Sibling</li></ul>
400064,PERSPECTIVES - JOSLIN HS,Perspectives - Rodney D. Joslin,HS,https://www.cps.edu/schools/schoolprofiles/400064,http://www.pcsedu.org,41.855999,-87.628531,PERSPECTIVES - JOSLIN HS - General Education,None,"<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Continuing, Sibling</li></ul>"
400066,PERSPECTIVES - MATH & SCI HS,Perspectives - Math and Science Academy,HS,https://www.cps.edu/schools/schoolprofiles/400066,https://www.pcsedu.org,41.827784,-87.624788,PERSPECTIVES - MATH & SCI HS - STEM,None,"<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Continuing, Sibling</li></ul>"
400077,U OF C - WOODLAWN HS,University of Chicago - Woodlawn,HS,https://www.cps.edu/schools/schoolprofiles/400077,https://www.uchicagocharter.org,41.77813,-87.598114,U OF C - WOODLAWN HS - General Education,None,"<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for Reading/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Continuing, Sibling, Overlay, Guarantee Elem<li><strong>Note: </strong>Elem Pref includes: U of C Woodson</li></ul>"
400085,ACERO - GARCIA HS,Acero Charter Schools - Major Hector P. Garcia MD,HS,https://www.cps.edu/schools/schoolprofiles/400085,http://hg.aceroschools.org,41.809171,-87.730467,ACERO - GARCIA HS - STEM,None,"<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Sibling, Elementary Preference<li><strong>Note: </strong>Elementary Pref includes: Acero Elementary Charter School</li></ul>"
400086,URBAN PREP - ENGLEWOOD HS,Urban Prep Academy for Young Men - Englewood,HS,https://www.cps.edu/schools/schoolprofiles/400086,https://urbanprep.org,41.781498,-87.634357,Urban Prep Academy for Young Men - Englewood - General Education,None,<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for Reading/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Sibling</li></ul>
400091,CHICAGO TECH HS,Chicago Technology Academy High School,HS,https://www.cps.edu/schools/schoolprofiles/400091,https://chitech.org,41.863301,-87.659095,CHICAGO TECH HS - Computer Programming,None,<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: 24% / 24%</li><li>IEP and EL Students: Combo of 48%</li></ul></li><li><strong>Priority: </strong>30% of seats for Attendance Area<li><strong>Note: </strong>Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.</li></ul>
400091,CHICAGO TECH HS,Chicago Technology Academy High School,HS,https://www.cps.edu/schools/schoolprofiles/400091,https://chitech.org,41.863301,-87.659095,CHICAGO TECH HS - STEM,None,<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Sibling</li></ul>
400094,EPIC HS,EPIC Academy Charter High School,HS,https://www.cps.edu/schools/schoolprofiles/400094,http://www.epicacademy.org,41.744849,-87.550222,EPIC HS - General Education,None,<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Sibling</li></ul>
400097,NOBLE - BULLS HS,Noble - Chicago Bulls College Prep,HS,https://www.cps.edu/schools/schoolprofiles/400097,https://nobleschools.org/bulls,41.878809,-87.678195,NOBLE - BULLS HS - General Education,None,"<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Sibling, Overlay</li></ul>"
400098,NOBLE - MUCHIN HS,Noble - Muchin College Prep,HS,https://www.cps.edu/schools/schoolprofiles/400098,https://nobleschools.org/muchin,41.88274,-87.626338,NOBLE - MUCHIN HS - General Education,None,<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Sibling</li></ul>
400104,INSTITUTO - HEALTH,Instituto Health Sciences Career Academy,HS,https://www.cps.edu/schools/schoolprofiles/400104,https://www.ihsca.org/,41.845967,-87.68724,INSTITUTO - HEALTH - Allied Health,None,<ul><li><strong>Selection Type: </strong>Point<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>None</li></ul>
400104,INSTITUTO - HEALTH,Instituto Health Sciences Career Academy,HS,https://www.cps.edu/schools/schoolprofiles/400104,https://www.ihsca.org/,41.845967,-87.68724,INSTITUTO - HEALTH - General Education,None,<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Sibling</li></ul>
400105,URBAN PREP - BRONZEVILLE HS,Urban Prep Academy for Young Men - Bronzeville,HS,https://www.cps.edu/schools/schoolprofiles/400105,https://urbanprep.org,41.831118,-87.613629,Urban Prep Academy for Young Men - Bronzeville - General Education,None,<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for Reading/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Sibling</li></ul>
400106,NOBLE - JOHNSON HS,Noble - John and Eunice Johnson College Prep,HS,https://www.cps.edu/schools/schoolprofiles/400106,https://nobleschools.org/johnson,41.778369,-87.635117,NOBLE - JOHNSON HS - General Education,None,<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Sibling</li></ul>
400115,CATALYST - MARIA,Catalyst - Maria Charter School,ES,https://www.cps.edu/schools/schoolprofiles/400115,https://catalystschools.org/maria,41.770992,-87.693075,CATALYST - MARIA - General Education,None,"<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Continuing, Sibling</li></ul>"
400117,NOBLE - HANSBERRY HS,Noble - Hansberry College Prep,HS,https://www.cps.edu/schools/schoolprofiles/400117,https://nobleschools.org/hansberry,41.734442,-87.650987,NOBLE - HANSBERRY HS - International Baccalaureate (IB),None,<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Sibling</li></ul>
400118,NOBLE - DRW HS,Noble - DRW College Prep,HS,https://www.cps.edu/schools/schoolprofiles/400118,https://nobleschools.org/drw,41.869328,-87.711654,NOBLE - DRW HS - General Education,None,<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Sibling</li></ul>
400119,LEGAL PREP HS,Legal Prep Charter Academy,HS,https://www.cps.edu/schools/schoolprofiles/400119,https://www.legalprep.org,41.881733,-87.733778,LEGAL PREP HS - Law & Public Safety,None,<ul><li><strong>Selection Type: </strong>Lottery<li><strong>GPA: </strong>None<li><strong>HS Admissions Exam Minimum for ELA/Math: </strong><ul><li>General Education and 504 Plan Students: None / None</li><li>IEP and EL Students: None / None</li></ul></li><li><strong>Priority: </strong>Sibling</li></ul>
